tier,tier_label,ARTG_ID,product_name,sponsor,zinc_percent,n_uv_filters,uv_filters,actives_with_qty,spf_label,mineral_only,pdf_collected,artg_page,pdf_url
3,mineral-only,410596,INIKA Tinted Natural Sunscreen SPF 50+,Total Beauty Network Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,50,True,False,https://www.tga.gov.au/resources/artg/410596,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=410596&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,455309,KAKADU PLUM MINERAL SUNSCREEN LOTION,in awe Australia,22.75,1,zinc oxide,zinc oxide 227.5mg/g,,True,False,https://www.tga.gov.au/resources/artg/455309,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=455309&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,410414,LITTLE URCHIN Natural Clear Zinc Sunscreen SPF 30,Littleurchin Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,30,True,False,https://www.tga.gov.au/resources/artg/410414,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=410414&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,375131,LITTLE URCHIN Natural Clear Zinc Sunscreen SPF 50+,Littleurchin Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,50,True,False,https://www.tga.gov.au/resources/artg/375131,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=375131&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,420371,Mineral Sunscreen SPF 50,Winki Zinc Pty Ltd as Trustee for Sharrock Business Trust,22.75,1,zinc oxide,zinc oxide 227.5mg/g,50,True,False,https://www.tga.gov.au/resources/artg/420371,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=420371&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,525075,Mineral Sunscreen Stick,The Trustee for Sun and Daughter Unit Trust,22.75,1,zinc oxide,zinc oxide 227.5mg/g,,True,False,https://www.tga.gov.au/resources/artg/525075,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=525075&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,488927,Natural Clear Zinc Sunscreen,Ethical Zinc Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,,True,False,https://www.tga.gov.au/resources/artg/488927,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=488927&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,492259,Natural Clear Zinc Sunscreen,Littleurchin Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,,True,False,https://www.tga.gov.au/resources/artg/492259,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=492259&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,406997,Natural Clear Zinc Sunscreen Stick,Ethical Zinc Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,,True,False,https://www.tga.gov.au/resources/artg/406997,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=406997&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,481987,Natural Zinc Sunscreen Stick,ECOdirect Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,,True,False,https://www.tga.gov.au/resources/artg/481987,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=481987&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,506488,Pink Tinted Mineral Sunscreen,The Trustee for Sun and Daughter Unit Trust,22.75,1,zinc oxide,zinc oxide 227.5mg/g,,True,False,https://www.tga.gov.au/resources/artg/506488,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=506488&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,525076,Pink Tinted Mineral Sunscreen Stick,The Trustee for Sun and Daughter Unit Trust,22.75,1,zinc oxide,zinc oxide 227.5mg/g,,True,False,https://www.tga.gov.au/resources/artg/525076,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=525076&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,412332,RAWW Natural Sunscreen SPF 50+,Total Beauty Network Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,50,True,False,https://www.tga.gov.au/resources/artg/412332,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=412332&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,412333,RAWW Tinted Natural Sunscreen SPF 50+,Total Beauty Network Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,50,True,False,https://www.tga.gov.au/resources/artg/412333,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=412333&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,400321,SPF 50+ Omega-Boost Sheer Mineral Sunscreen,The Weringa Group Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,50,True,False,https://www.tga.gov.au/resources/artg/400321,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=400321&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,443909,SPF 50+ Sheer Deep Tinted Moisturising Sunscreen,The Weringa Group Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,50,True,False,https://www.tga.gov.au/resources/artg/443909,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=443909&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,443908,SPF 50+ Sheer Light Tinted Moisturising Sunscreen,The Weringa Group Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,50,True,False,https://www.tga.gov.au/resources/artg/443908,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=443908&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,443910,SPF 50+ Sheer Medium Tinted Moisturising Sunscreen,The Weringa Group Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,50,True,False,https://www.tga.gov.au/resources/artg/443910,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=443910&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,427868,SPF50+ Mineral Sunscreen,Mother Sun Protection Factor Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,50,True,False,https://www.tga.gov.au/resources/artg/427868,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=427868&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,401181,SURFMUD MINERAL SUNSCREEN SPF50+,Stayout Industries Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,50,True,False,https://www.tga.gov.au/resources/artg/401181,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=401181&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,378139,Sunbutter Sunscreen SPF50,Mamani Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,50,True,False,https://www.tga.gov.au/resources/artg/378139,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=378139&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,432070,Supernatural SPF50+ Ceramide Silk Facial Sunscreen,Regulatory Services Australia,22.75,1,zinc oxide,zinc oxide 227.5mg/g,50,True,False,https://www.tga.gov.au/resources/artg/432070,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=432070&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,507881,The Kind Sunscreen,The Kind Products Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,,True,False,https://www.tga.gov.au/resources/artg/507881,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=507881&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,506489,Yellow Tinted Mineral Sunscreen,The Trustee for Sun and Daughter Unit Trust,22.75,1,zinc oxide,zinc oxide 227.5mg/g,,True,False,https://www.tga.gov.au/resources/artg/506489,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=506489&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,487549,natural sunscreen SPF50+,Itchy Baby Co Aus Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,50,True,False,https://www.tga.gov.au/resources/artg/487549,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=487549&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,522027,natural zinc face sunscreen with antioxidant CoQ10,ECOdirect Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,,True,False,https://www.tga.gov.au/resources/artg/522027,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=522027&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,404159,zinc sunscreen,ECOdirect Pty Ltd,22.75,1,zinc oxide,zinc oxide 227.5mg/g,,True,False,https://www.tga.gov.au/resources/artg/404159,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=404159&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,367813,Natural Clear Zinc Sunscreen,Ethical Zinc Pty Ltd,22.7,1,zinc oxide,zinc oxide 227.0mg/g,,True,False,https://www.tga.gov.au/resources/artg/367813,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=367813&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,116246,Soleo Organics Sunscreen SPF 30+,SE Operations Pty Ltd,22.35,1,zinc oxide,zinc oxide 223.5mg/g,30,True,False,https://www.tga.gov.au/resources/artg/116246,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=116246&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,417019,Afterglow Daily Face Sunscreen SPF50+ lotion,Bondi Glow Skincare Pty Ltd,22.1,1,zinc oxide,zinc oxide 221.0mg/g,50,True,False,https://www.tga.gov.au/resources/artg/417019,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=417019&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,298101,B4 Make Up Sunscreen SPF50+,Skin Mother Pty Ltd,22.0,1,zinc oxide,zinc oxide 220.0mg/g,50,True,False,https://www.tga.gov.au/resources/artg/298101,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=298101&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,298100,B4 Sport Sunscreen SPF50+,Skin Mother Pty Ltd,22.0,1,zinc oxide,zinc oxide 220.0mg/g,50,True,False,https://www.tga.gov.au/resources/artg/298100,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=298100&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,298098,B4 Swim Sunscreen SPF50+,Skin Mother Pty Ltd,22.0,1,zinc oxide,zinc oxide 220.0mg/g,50,True,False,https://www.tga.gov.au/resources/artg/298098,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=298098&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,298099,B4 Work Sunscreen SPF50+,Skin Mother Pty Ltd,22.0,1,zinc oxide,zinc oxide 220.0mg/g,50,True,False,https://www.tga.gov.au/resources/artg/298099,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=298099&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,307387,Ethical Zinc SPF50+ Clear Zinc Sunscreen,Ethical Zinc Pty Ltd,22.0,1,zinc oxide,zinc oxide 220.0mg/g,50,True,False,https://www.tga.gov.au/resources/artg/307387,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=307387&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,298102,Freckles Sunscreen SPF50+,Skin Mother Pty Ltd,22.0,1,zinc oxide,zinc oxide 220.0mg/g,50,True,False,https://www.tga.gov.au/resources/artg/298102,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=298102&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,465669,Invisible Zinc Face + Body Mineral Sunscreen SPF50,iNova Pharmaceuticals (Australia) Pty Ltd,22.0,1,zinc oxide,zinc oxide 220.0mg/g,50,True,False,https://www.tga.gov.au/resources/artg/465669,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=465669&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,396490,Invisible Zinc Sport Mineral Sunscreen SPF50+ 4 Hour Water Resistant,iNova Pharmaceuticals (Australia) Pty Ltd,22.0,1,zinc oxide,zinc oxide 220.0mg/g,50,True,False,https://www.tga.gov.au/resources/artg/396490,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=396490&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,300540,Mineral Sunscreen Lotion SPF 50,Young Living Essential Oils (Australasia) Pty Ltd,22.0,1,zinc oxide,zinc oxide 220.0mg/g,50,True,False,https://www.tga.gov.au/resources/artg/300540,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=300540&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,341118,Mineral Pro Sunscreen SPF 30,Eight Brook Pty Ltd,21.5,1,zinc oxide,zinc oxide 215.0mg/g,30,True,False,https://www.tga.gov.au/resources/artg/341118,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=341118&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,341121,Mineral Pro Sunscreen SPF 30 Tint,Eight Brook Pty Ltd,21.5,1,zinc oxide,zinc oxide 215.0mg/g,30,True,False,https://www.tga.gov.au/resources/artg/341121,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=341121&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,478642,Hello Sunshine Natural Sunscreen,Nourish Me Kids,21.125,1,zinc oxide,zinc oxide 211.25mg/g,,True,False,https://www.tga.gov.au/resources/artg/478642,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=478642&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,454306,PROPAIRA REFLEKTA PHYSICAL FLUID SUNSCREEN SPF50,Propaira Pty Ltd,20.0,1,zinc oxide,zinc oxide 200.0mg/g,50,True,False,https://www.tga.gov.au/resources/artg/454306,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=454306&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,310340,Soleo Organics Face Moisturising SPF30 Sunscreen,SE Operations Pty Ltd,20.0,1,zinc oxide,zinc oxide 200.0mg/g,30,True,False,https://www.tga.gov.au/resources/artg/310340,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=310340&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,477888,Standard Procedure Silk Mineral SPF50 Sunscreen,Concept Laboratories Pty Ltd,20.0,1,zinc oxide,zinc oxide 200.0mg/g,50,True,False,https://www.tga.gov.au/resources/artg/477888,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=477888&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,484741,Standard Procedure Silk Mineral SPF50 Sunscreen face lotion,Concept Laboratories Pty Ltd,20.0,1,zinc oxide,zinc oxide 200.0mg/g,50,True,False,https://www.tga.gov.au/resources/artg/484741,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=484741&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,519829,Grown Alchemist Natural Hydrating Sunscreen,Group Fourteen Operations Pty Ltd,19.5,1,zinc oxide,zinc oxide 195.0mg/g,,True,False,https://www.tga.gov.au/resources/artg/519829,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=519829&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,478638,SPF 30 Natural Body Sunscreen,AVOCADO ZINC PTY LTD,19.5,1,zinc oxide,zinc oxide 195.0mg/g,30,True,False,https://www.tga.gov.au/resources/artg/478638,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=478638&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,324083,The Kind Sunscreen SPF 30,The Kind Products Pty Ltd,19.5,1,zinc oxide,zinc oxide 195.0mg/g,30,True,False,https://www.tga.gov.au/resources/artg/324083,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=324083&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,386667,Bondi Sands Mineral Sunscreen SPF50+ Face Fluid,Bondi Sands Pty Ltd,15.0,2,titanium dioxide; zinc oxide,zinc oxide 150.0mg/g; titanium dioxide 25.0mg/g,50,True,False,https://www.tga.gov.au/resources/artg/386667,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=386667&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,395320,Natural Instinct Face SPF50+ Clean Tinted Fluid Sunscreen,Mentholatum Australasia Pty Ltd,15.0,2,titanium dioxide; zinc oxide,zinc oxide 150.0mg/g; titanium dioxide 25.0mg/g,50,True,False,https://www.tga.gov.au/resources/artg/395320,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=395320&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,398932,Mineral Sunscreen SPF 30 Fragrance Free,Ultraceuticals Pty Ltd,14.0,1,zinc oxide,zinc oxide 140.0mg/g,30,True,False,https://www.tga.gov.au/resources/artg/398932,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=398932&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,445118,Mineral Zinc Hydrating Body Sunscreen Lotion,Gem Care Products Pty Ltd,8.325,1,zinc oxide,zinc oxide 83.25mg/g; zinc oxide 162.5mg/g,,True,False,https://www.tga.gov.au/resources/artg/445118,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=445118&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,445117,Mineral Zinc Hydrating Face Sunscreen Lotion,Gem Care Products Pty Ltd,8.325,1,zinc oxide,zinc oxide 83.25mg/g; zinc oxide 162.5mg/g,,True,False,https://www.tga.gov.au/resources/artg/445117,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=445117&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,303796,Invisible Zinc Sport Mineral Sunscreen SPF 50+ 4 Hour Water Resistant,iNova Pharmaceuticals (Australia) Pty Ltd,7.75,1,zinc oxide,zinc oxide 77.5mg/g; zinc oxide 197.5mg/g,50,True,False,https://www.tga.gov.au/resources/artg/303796,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=303796&agid=(PrintDetailsPublic)&actionid=1
3,mineral-only,307141,Invisible Zinc Face and Body Mineral Sunscreen SPF 50 (New Formulation),iNova Pharmaceuticals (Australia) Pty Ltd,5.85,1,zinc oxide,zinc oxide 58.5mg/g; zinc oxide 190.0mg/g,50,True,False,https://www.tga.gov.au/resources/artg/307141,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=307141&agid=(PrintDetailsPublic)&actionid=1
4,baby/sensitive · chemical or hybrid,328443,Cancer_Council Kids Zinc Sunscreen SPF50+,Vitality Brands Worldwide Pty Ltd,20.0,4,bemotrizinol; methylene bis-benzotriazolyl tetramethylbutylphenol; octocrylene; zinc oxide,zinc oxide 200.0mg/g; octocrylene 60.0mg/g; bemotrizinol 25.0mg/g; methylene bis-benzotriazolyl tetramethylbutylphenol 25.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/328443,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=328443&agid=(PrintDetailsPublic)&actionid=1
4,baby/sensitive · chemical or hybrid,278913,CANCER_COUNCIL SENSITIVE SUNSCREEN SPF50+ (reformulation),Vitality Brands Worldwide Pty Ltd,5.0,4,4-methylbenzylidene camphor; bemotrizinol; methylene bis-benzotriazolyl tetramethylbutylphenol; zinc oxide,zinc oxide 50.0mg/g; 4-methylbenzylidene camphor 10.0mg/g; bemotrizinol 25.0mg/g; methylene bis-benzotriazolyl tetramethylbutylphenol 25.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/278913,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=278913&agid=(PrintDetailsPublic)&actionid=1
4,baby/sensitive · chemical or hybrid,443983,Pharmacy Health Sensitive With Zinc Sunscreen Lotion SPF50+,Ross Laboratories Aust Pty Ltd,5.0,4,4-methylbenzylidene camphor; butyl methoxydibenzoylmethane; octocrylene; zinc oxide,zinc oxide 50.0mg/g; octocrylene 100.0mg/g; 4-methylbenzylidene camphor 40.0mg/g; butyl methoxydibenzoylmethane 50.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/443983,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=443983&agid=(PrintDetailsPublic)&actionid=1
4,baby/sensitive · chemical or hybrid,443982,Priceline Sensitive With Zinc Sunscreen Lotion,Ross Laboratories Aust Pty Ltd,5.0,4,4-methylbenzylidene camphor; butyl methoxydibenzoylmethane; octocrylene; zinc oxide,zinc oxide 50.0mg/g; octocrylene 100.0mg/g; 4-methylbenzylidene camphor 40.0mg/g; butyl methoxydibenzoylmethane 50.0mg/g,,False,False,https://www.tga.gov.au/resources/artg/443982,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=443982&agid=(PrintDetailsPublic)&actionid=1
4,baby/sensitive · chemical or hybrid,196673,BANANA BOAT BABY SPF50+ ROLL ON SUNSCREEN,Edgewell Personal Care Australia Pty Ltd,,4,4-methylbenzylidene camphor; bemotrizinol; butyl methoxydibenzoylmethane; octocrylene,butyl methoxydibenzoylmethane 50.0mg/g; 4-methylbenzylidene camphor 40.0mg/g; octocrylene 20.0mg/g; bemotrizinol 10.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/196673,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=196673&agid=(PrintDetailsPublic)&actionid=1
4,baby/sensitive · chemical or hybrid,196672,BANANA BOAT KIDS SPF50+ ROLL ON SUNSCREEN,Edgewell Personal Care Australia Pty Ltd,,4,4-methylbenzylidene camphor; bemotrizinol; butyl methoxydibenzoylmethane; octocrylene,butyl methoxydibenzoylmethane 50.0mg/g; 4-methylbenzylidene camphor 40.0mg/g; octocrylene 20.0mg/g; bemotrizinol 10.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/196672,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=196672&agid=(PrintDetailsPublic)&actionid=1
4,baby/sensitive · chemical or hybrid,242874,Banana Boat Baby Very High Protection Sunscreen Lotion Spray SPF 50+,Edgewell Personal Care Australia Pty Ltd,,4,4-methylbenzylidene camphor; bemotrizinol; butyl methoxydibenzoylmethane; octocrylene,butyl methoxydibenzoylmethane 50.0mg/g; 4-methylbenzylidene camphor 40.0mg/g; octocrylene 20.0mg/g; bemotrizinol 5.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/242874,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=242874&agid=(PrintDetailsPublic)&actionid=1
4,baby/sensitive · chemical or hybrid,395993,Banana Boat KiDS Sunscreen Lotion SPF 50+,Edgewell Personal Care Australia Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 35.0mg/g; octocrylene 60.0mg/g; octyl salicylate 50.0mg/g; homosalate 80.0mg/g; ethylhexyl triazone 13.0mg/g; bemotrizinol 10.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/395993,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=395993&agid=(PrintDetailsPublic)&actionid=1
